metric,label_value_pair
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod8b7b3a27_53ef_4341_ba97_c1db3f96249e.slice/docker-0d8b0a0d5ef533dc56e165c0681ced7da3833685c81628012aee12b32d9d22a1.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod8bafec41_65f1_4212_a35a_128a39ac863f.slice/docker-dd0bbc0364c00c1fa939207a19dcb4dfb67209739cf830cfcba3394394275664.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod8bc47606_9862_4f3c_8d57_6ec3f38b70a2.slice/docker-1e362f00d10a07b35efb6363a5c65e533b4323c7e109de423bd484d9ffe48700.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod8cac3a7afcf13bd55a77b1f25630be68.slice/docker-4d7cafba3dd2da4b2edbc4df934aec92e19ca13feff15f3d66376873e943c912.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod8f08a883_1121_4cce_b875_6fc99f53e732.slice/docker-916f94210685c61969d56fed2256630c6a10e51f506f04f664a4db1c0626088d.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod90837962_e52c_4997_95e5_3ddab6b0dee7.slice/docker-bfb9b4ddf301482ddf35fd002a29e1c7d5c9d6e1d962c1d80e40ab292061b439.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod90993f7a_3627_4cde_b253_b46ad299101e.slice/docker-c870c738856c1241ed2d8cb5f92f92670178c47acff26f2e1d8e9c7998526bb0.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod92d9014b_afbb_40b7_b3ee_0626df955aee.slice/docker-b0bb04b60dd0396a93fa061233a7ab9590476eb5828eb94b82ba90474df58c7c.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod98b3a73c_c524_4738_9dc9_085a7fb18076.slice/docker-c5f14000de93b19c1b2c322bfa104f74dbb49c67acfda0a9976c714974c77a68.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod98be4202_0108_4bb6_b9d4_8ad793ad0174.slice/docker-309380b5827ea1bb2e48204bbdb9fe4dc00f2186c8f98b5971f2ac72a8d48954.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod9acba212_5468_4e19_b821_d4c319410836.slice/docker-6098a6a6a64d2d9ebe51bafa724957869e34b94c0a5a01a9c456497bf86ef510.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod9d7df3f7_6590_428e_a33b_66dfe90bdd38.slice/docker-8d1183f5bf651401cfc518efe3ae7f1007c11f1dcff8461c911deaa59ec79e32.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod9df9e467_8bf6_49db_84ea_d837b92e84d6.slice/docker-5e6fe9ac2340ec68efcaa7258093ab0e99be81cce85734338ff79067de782bc8.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod9e37d521_06df_4332_a533_f949a7cea316.slice/docker-ec2607ea5904b99a903348d5c6ca9681a8e790e5b17877d1236e48c4f195d827.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-poda315d41e_6e09_4d68_89f4_feb4527eee11.slice/docker-7c75b06e2be42e2f4df06efe71b0bf497cbeb01a5916a2de9e2e5e2329eb67c6.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-poda5cd4c25_1410_4294_85d8_fcfa2ea3ebf3.slice/docker-730de208ac4cbd3d725163d40e0bf615c4e454c767d7243093f61e736425a11d.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-poda7fb4fc7_0d36_4c48_b144_df6dec0295e6.slice/docker-78d103bbba4ab4e764cf5e26edd2adbf20c3f5be885789684488c0508b5c7765.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podaa2d1b9c_0366_4a14_9bc5_01fc882186d2.slice/docker-825aee432d0b8ef1a6aef952788c41af5cddc23b24f199210be642c811933a7f.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podad6edbf9_d438_4462_90c8_df481ff89b6c.slice/docker-85c38ddf7cce620f3ac7d4acb1b6e354d8ec1b789fef24ccefac67dcd7b2e828.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podb5b1a290_be10_4c4a_b698_f7ffb5918349.slice/docker-72bd0334c6f98fa3658ecaa5053f93c69a7ad07cd10b78494248b6d04e58da0c.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podb712c713_ec98_4d7b_85e4_080c537a1845.slice/docker-816d224b4f44ac5f5c08549dcb2ba5aab484c91a1c8ad73e8b5b0ea4c1339be3.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podb7ebe086_d0d3_45de_90a9_e21741fb00f9.slice/docker-17415fce4a7f520b4b136b1caea12b3c8cc8450a1ea4ca8e200ef4b9789630b9.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podb907247c_4f1a_438e_a8e8_cf6b6a4597c6.slice/docker-14ea0538c09eee09418db1e3ac7df065232ad453008e0209c5f28b456cce15dd.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podb9125850_e4fc_49c6_aae5_1c74d500eb57.slice/docker-5d8b8ae497b73ad6e5a75c8c4caac0166455f57ffefd7fb7814acc20136f65d4.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podc12cbbe4_0dda_411b_8490_34b5373dab9c.slice/docker-2653101fdea856d53ffe4f7637cfe44e0fc4fadc4ebccf6c9b6ddc57557251e9.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podc52bea19a36bbb5b14ae38da147978d5.slice/docker-d6e00242c15b4a60d6ad0a54d4c6e76e91202ab9267e7ceb32513fe7af9f4adf.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podc6b20149_f364_4530_887b_67800203197b.slice/docker-bb9c6ec8159f39a6dd4b78015fd5a7b6aa294e6de4e5de5fffa809b30455a1f6.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podc827ee67_e430_4e97_84ef_e4109b3b7239.slice/docker-712788db2dcbbb1336313574f2194c108c02f0c24df87f592f7e0a48a153636b.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podc900fec5_17b6_429b_be93_a509bc2acf8d.slice/docker-6251b0df789c88086cf9bb102968a839ff493a97506b2678bc5989565cf4c00e.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podc902c9c4_68ec_44d3_8a04_73bec44bf4fb.slice/docker-bbdf27cdf5de13199d374db01b3b89bb20345a3d26cc89030be5a26281eb5f1a.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podcf41b6db9a1f41d2af4da5c806fab81f.slice/docker-b1a875e08ffe41201346221316923072dfd76e12a970d952353c2ec45729e384.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podcfe9084a_426a_4ccc_9d37_9ad95e8b581d.slice/docker-25321b8dc88f980c71ff97a667b80e6a79ef1e2f2ae5e36cf591eda5d9bc8097.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podd022ef07_9f59_4aee_bbfd_d2910f32537e.slice/docker-029487061d9ffe519275f80bbfb19d5af80f4980c7bf837330290ff08faffffc.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podd205cd99_d0e7_475a_a835_1ccd0e2ab198.slice/docker-c197b131a18f519b7d38b4504b17ebf4279f53715d7c169e32e8e2a45e54a7f5.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podd4765f13_8182_41c2_826d_a2571cf06fb2.slice/docker-9fbb2a8d96ec27dabc7e234279c4c35be0920999168af21c6cd06ed2ab645a91.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podd5b80776_7aa5_4cfc_975b_f8462dceb335.slice/docker-467968338f673e320602d443bdef97a0a34c6f9c4ce97c524182fd3976a85276.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podd76306af_ed1c_41f9_a6cb_91689669271f.slice/docker-ff8f88d7c2d29665111de6c59b12ea12f033d7af2910ab9810a24ae4f3d9e4dd.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podda5f02a3_ef58_439b_84d0_c087694bda7b.slice/docker-4dd4ea0e237d765b7e4d070a67f07a1b626bf5b95c6942590935ad3c1dca6fd9.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-poddd706f8f_2c42_4d12_8ce2_f0ef646a2aa8.slice/docker-4c60becc5236f43184aac13172bf538d7d75e09717535709ab15b0e4ff68eaa0.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-poddd9ee414_3d30_4db2_a370_499a54729374.slice/docker-d04cdcff340b200537fa1ad1c0ac2026c173fedd35bac856d5f4676b46ec0753.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podde8d7b9d_b532_4546_a774_595c72377767.slice/docker-e62ded492f64207c9f9da7cfea80fbe1f7096f9d61f09088046ec3cb960cc926.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pode00b9c09_b14c_46e4_a7eb_a907e4bd73a7.slice/docker-eb1cc3f27a37f75a1fc6c9f5b2608ea4667e062ecc1b66bfd5f6d07a9ca28199.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pode8f93e1b_e1b7_41b0_9b21_e60946ccb80f.slice/docker-d6eca5cde5ec454fa4033a30823d46e6f6aadbdf2ea16b2d1b416ebb0c787609.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pode98e7434_6597_468a_811a_5ab10e83b56b.slice/docker-161cb539c6c1eea92b2f156a979b3f33ad238c69f2b2c18307393e68d4f47960.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podeaab0c42_5eac_4a5c_af80_bf5390996310.slice/docker-e4cc35e5e44704ddf05bc19fbf673ed29820e2409cc0af47434d926a3897a9d3.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podf30dea8a_84ba_47c0_a5c8_32b2fb41e80d.slice/docker-07d680eacb294695a127c9c9f2c05f1e557ee5a82ad0b65f6a59b7030bc81b48.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podf4d9627f_41bf_447c_b54c_ada503e46e65.slice/docker-ff5a0398b47b895f0914ae4fb32a1515e54a39822e8db04bc9320003c8410316.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podf7df6b2a_fc04_4c52_b3e1_83e68d95bed9.slice/docker-3c044caf3224b9d38466c26317b0806667365316a2fc7ec73b246e7b99daf9bd.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podf826920d_61a4_4105_a18e_bdcf82be7eeb.slice/docker-3354eb5574f50aae9d39d4390ec251bedb140c2a5b181bb440a63ee10c56a1fb.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podf8c0e3d5_56c7_4b0d_b21c_314d6bc717be.slice/docker-85c18b1f758674a363528fca9a9a869cbecd350c602a45373aa9e689f27e9faf.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podfab6ab31_3d05_4f03_8253_0f3ebb1370a7.slice/docker-1ff2f200786023c0a87daa40bcdb49b53fd6e8bd6f93a42da1affd0c4f48fc8e.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podfcd2f2b4_92ff_42a9_adf3_4f77883cb626.slice/docker-e384620a49e2c76e4ff17f1d690c38434856e39d52b43f33ff7d8b51d6aabd8e.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podfce6bb99_d512_4561_97da_3aee46980337.slice/docker-6a4fbd219a9bd134d58e3fd566e8b8e15120432632f47c0cd60f59fb3c3d1ff8.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podfd6fc3f7_9bed_46d1_ab62_3d6c8182c8e5.slice/docker-0cc644aaf5f0693bf92d64381dd9ba25051738b2cf2d855b0582db7dd804b6fe.scope
container_network_transmit_bytes_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podfe96ccf2_4565_491d_bad9_b23cdeaae5db.slice/docker-dad9262b6af5de639c52d4dd6f646ac6287a57dc6550aa0e1b5c787d6890726c.scope
container_network_transmit_bytes_total,image=k8s.gcr.io/pause:3.4.1
container_network_transmit_bytes_total,instance=10.176.122.151:10250
container_network_transmit_bytes_total,instance=10.176.122.152:10250
container_network_transmit_bytes_total,instance=10.176.122.153:10250
container_network_transmit_bytes_total,instance=10.176.122.154:10250
container_network_transmit_bytes_total,instance=10.176.122.161:10250
container_network_transmit_bytes_total,instance=10.176.122.162:10250
container_network_transmit_bytes_total,interface=br-b989fd9296b4
container_network_transmit_bytes_total,interface=br-fcea6dd56771
container_network_transmit_bytes_total,interface=cni0
container_network_transmit_bytes_total,interface=ens160
container_network_transmit_bytes_total,interface=eth0
container_network_transmit_bytes_total,interface=flannel.1
container_network_transmit_bytes_total,job=kubelet
container_network_transmit_bytes_total,metrics_path=/metrics/cadvisor
container_network_transmit_bytes_total,name=k8s_POD_alertmanager-prometheus-kube-prometheus-alertmanager-0_obs_6a11b0a8-f546-46d6-a01d-f2762fbd89c1_0
container_network_transmit_bytes_total,name=k8s_POD_cert-manager-67459fb8df-scrdx_cert-manager_2deca9a5-3893-4874-8125-8f23708ee28f_0
container_network_transmit_bytes_total,name=k8s_POD_cert-manager-cainjector-75b8b97c87-7nns6_cert-manager_9fdc3c63-7dc2-41bc-b455-c06dac3b57dd_0
container_network_transmit_bytes_total,name=k8s_POD_cert-manager-webhook-64d775b48f-vlmc9_cert-manager_867e259b-4e5e-4acb-b028-5d67d65f6918_0
container_network_transmit_bytes_total,name=k8s_POD_coredns-558bd4d5db-blf7l_kube-system_de8d7b9d-b532-4546-a774-595c72377767_0
container_network_transmit_bytes_total,name=k8s_POD_coredns-558bd4d5db-qw6j2_kube-system_2f32c01c-6ec0-4481-9cbe-73a45262bb86_0
container_network_transmit_bytes_total,name=k8s_POD_etcd-k8s-master_kube-system_6e063f0a34e8f269aca56894e69caff6_0
container_network_transmit_bytes_total,name=k8s_POD_kube-apiserver-k8s-master_kube-system_c52bea19a36bbb5b14ae38da147978d5_0
container_network_transmit_bytes_total,name=k8s_POD_kube-controller-manager-k8s-master_kube-system_cf41b6db9a1f41d2af4da5c806fab81f_0
container_network_transmit_bytes_total,name=k8s_POD_kube-flannel-ds-2km2c_kube-flannel_b7ebe086-d0d3-45de-90a9-e21741fb00f9_0
container_network_transmit_bytes_total,name=k8s_POD_kube-flannel-ds-6zgn6_kube-flannel_d5b80776-7aa5-4cfc-975b-f8462dceb335_0
container_network_transmit_bytes_total,name=k8s_POD_kube-flannel-ds-j8xlm_kube-flannel_d76306af-ed1c-41f9-a6cb-91689669271f_0
container_network_transmit_bytes_total,name=k8s_POD_kube-flannel-ds-n5zd8_kube-flannel_dd706f8f-2c42-4d12-8ce2-f0ef646a2aa8_0
container_network_transmit_bytes_total,name=k8s_POD_kube-flannel-ds-nn7xq_kube-flannel_000c6749-6d5f-4abd-8a48-2a9fb268cdde_0
container_network_transmit_bytes_total,name=k8s_POD_kube-flannel-ds-zblf5_kube-flannel_fcd2f2b4-92ff-42a9-adf3-4f77883cb626_0
container_network_transmit_bytes_total,name=k8s_POD_kube-proxy-277dm_kube-system_dcc99a89-cb4e-4b83-9c80-7a64d13bc0cb_0
container_network_transmit_bytes_total,name=k8s_POD_kube-proxy-5g4mz_kube-system_795c3f37-7577-4a8c-a8ac-60a999b67ae3_0
container_network_transmit_bytes_total,name=k8s_POD_kube-proxy-crfd5_kube-system_c922b0ac-df72-4084-b772-93390efc07bd_0
container_network_transmit_bytes_total,name=k8s_POD_kube-proxy-hxs5h_kube-system_5697aae2-7816-458b-b79f-2c5b9acda3d4_0
container_network_transmit_bytes_total,name=k8s_POD_kube-proxy-xv697_kube-system_cdf452e4-de7a-44d4-9bbb-3fa3d5f320a4_0
container_network_transmit_bytes_total,name=k8s_POD_kube-proxy-z7dx5_kube-system_3732a494-0501-4eb8-8da6-2a8043f3dbf2_0
container_network_transmit_bytes_total,name=k8s_POD_kube-scheduler-k8s-master_kube-system_8cac3a7afcf13bd55a77b1f25630be68_0
container_network_transmit_bytes_total,name=k8s_POD_loki-0_obs_75e9046f-6f2f-4839-8a81-299f9e50ee8b_0
container_network_transmit_bytes_total,name=k8s_POD_loki-promtail-jsf7b_obs_328e61f6-5781-4a40-a0eb-b7b9768503ea_0
container_network_transmit_bytes_total,name=k8s_POD_loki-promtail-sl5mq_obs_00e786ce-ae90-44bd-bb3d-71f4b08600ff_0
container_network_transmit_bytes_total,name=k8s_POD_loki-promtail-x2qwc_obs_cc4ce3ba-6c15-4c4b-aa32-25b6bd7ae8ec_0
container_network_transmit_bytes_total,name=k8s_POD_loki-promtail-z5x7x_obs_e4b8e3b5-ef2e-4634-8245-1f6e0889112b_0
container_network_transmit_bytes_total,name=k8s_POD_loki-promtail-zc75c_obs_60589e72-dab1-44ab-9c49-7d8c2e9b13cc_0
container_network_transmit_bytes_total,name=k8s_POD_loki-promtail-zfhsm_obs_210fbd88-a03d-4c0d-b79b-99b4c79079b2_0
container_network_transmit_bytes_total,name=k8s_POD_nacos-0_default_138ed32b-6c9f-40fc-a889-48e9fb0be726_0
container_network_transmit_bytes_total,name=k8s_POD_nacos-1_default_fd6fc3f7-9bed-46d1-ab62-3d6c8182c8e5_0
container_network_transmit_bytes_total,name=k8s_POD_nacos-2_default_a315d41e-6e09-4d68-89f4-feb4527eee11_0
container_network_transmit_bytes_total,name=k8s_POD_nacosdb-mysql-0_default_03b512c0-0e7c-4609-88e0-9a35daff0dd0_0
container_network_transmit_bytes_total,name=k8s_POD_nacosdb-mysql-1_default_71be6d4a-deed-4d5d-8b4c-9f0bef1d9a03_0
container_network_transmit_bytes_total,name=k8s_POD_nacosdb-mysql-2_default_cfe9084a-426a-4ccc-9d37-9ad95e8b581d_0
container_network_transmit_bytes_total,name=k8s_POD_opentelemetry-operator-controller-manager-7bfb68fcc4-lvblp_opentelemetry-operator-system_2565b644-d897-4a35-a9c9-ebe4e59ea5f3_0
container_network_transmit_bytes_total,name=k8s_POD_otelcol-opentelemetry-collector-84d9789ddb-2s6tt_obs_afc4137a-a036-4937-b736-27f10ecebbcb_0
container_network_transmit_bytes_total,name=k8s_POD_otelcol-opentelemetry-collector-84d9789ddb-8ghcp_obs_f72bd37c-fa76-4570-a8d9-cbca0d0e9b65_0
container_network_transmit_bytes_total,name=k8s_POD_otelcol-opentelemetry-collector-84d9789ddb-bx8vq_obs_e5520919-acb4-4fed-912b-7af55d2d190f_0
container_network_transmit_bytes_total,name=k8s_POD_otelcol-opentelemetry-collector-84d9789ddb-dh77j_obs_ff330cb0-d28d-40fb-9f00-daf2d2bd24a5_0
container_network_transmit_bytes_total,name=k8s_POD_otelcol-opentelemetry-collector-84d9789ddb-hgdq5_obs_54fb3cda-7d3a-4e8d-bf7e-d889afccce0d_0
container_network_transmit_bytes_total,name=k8s_POD_otelcol-opentelemetry-collector-84d9789ddb-phrkl_obs_7c6e5d7b-0046-4b5a-8df3-8da9251eeb3a_0
container_network_transmit_bytes_total,name=k8s_POD_prometheus-kube-prometheus-operator-bbb4b878f-dmjgq_obs_2b23fa95-f00f-4ba6-9dac-89a701e10174_0
container_network_transmit_bytes_total,name=k8s_POD_prometheus-kube-state-metrics-6dd9d4d94f-pm8k4_obs_c91bde3c-5630-4c07-ad7e-8e447049659d_0
container_network_transmit_bytes_total,name=k8s_POD_prometheus-prometheus-kube-prometheus-prometheus-0_obs_7ccbd58f-f2a4-401d-92ca-5604f3c858e3_0
container_network_transmit_bytes_total,name=k8s_POD_prometheus-prometheus-node-exporter-6gwxh_obs_5584da6c-9689-48c5-b9cb-5fac9df0bec7_0
container_network_transmit_bytes_total,name=k8s_POD_prometheus-prometheus-node-exporter-ffb65_obs_0ab3eb9a-9c26-4bbd-bee0-25d458f038cc_0
container_network_transmit_bytes_total,name=k8s_POD_prometheus-prometheus-node-exporter-g5ds2_obs_e86792c8-b8d0-4baf-808f-3bcf15ac7e2e_0
